L	N	Va	genlen	r	t0	t1	cov	gen
10	100	0.01	1.5	0.475106465816068	5	25	1.9034096580860906e-4	25
10	100	0.01	1.5	0.475106465816068	5	26	3.1595108803121763e-5	26
10	100	0.01	1.5	0.475106465816068	5	27	-7.82878335535662e-5	27
10	100	0.01	1.5	0.475106465816068	5	28	-1.197071221068578e-5	28
10	100	0.01	1.5	0.475106465816068	5	29	-2.5844531683053594e-5	29
10	100	0.01	1.5	0.475106465816068	5	30	3.004549799101852e-5	30
10	100	0.01	1.5	0.475106465816068	5	31	1.1366746940421578e-4	31
10	100	0.01	1.5	0.475106465816068	5	32	-8.289059015683647e-5	32
10	100	0.01	1.5	0.475106465816068	5	33	1.063347588763749e-5	33
10	100	0.01	1.5	0.475106465816068	5	34	-4.954156580901773e-5	34
10	100	0.01	1.5	0.475106465816068	5	35	4.535039252909942e-5	35
10	100	0.01	1.5	0.475106465816068	5	36	-4.144466193862967e-5	36
10	100	0.01	1.5	0.475106465816068	5	37	9.413510859167677e-5	37
10	100	0.01	1.5	0.475106465816068	5	38	-7.585003853583934e-5	38
10	100	0.01	1.5	0.475106465816068	5	39	-1.164737273599483e-5	39
10	100	0.01	1.5	0.475106465816068	5	40	1.3187789647608065e-4	40
10	100	0.01	1.5	0.475106465816068	5	41	-1.0201315488255452e-5	41
10	100	0.01	1.5	0.475106465816068	5	42	-7.872935022981147e-5	42
10	100	0.01	1.5	0.475106465816068	5	43	-9.434822918848769e-5	43
10	100	0.01	1.5	0.475106465816068	5	44	-4.801382226344038e-5	44
10	100	0.01	1.5	0.475106465816068	5	45	6.0410899845420364e-6	45
10	100	0.01	1.5	0.475106465816068	5	46	-2.78522466315989e-5	46
10	100	0.01	1.5	0.475106465816068	5	47	1.0825509488797502e-5	47
10	100	0.01	1.5	0.475106465816068	5	48	9.569769983454005e-5	48
10	100	0.01	1.5	0.475106465816068	5	49	-3.123034702153063e-5	49
10	100	0.01	1.5	0.475106465816068	5	50	8.556835753823188e-5	50
10	100	0.02	0.01	0.009900663346622374	2	5	-2.9815695106677405e-4	2
10	100	0.02	0.01	0.009900663346622374	3	5	2.3279429641093254e-4	3
10	100	0.02	0.01	0.009900663346622374	4	5	5.774878153205754e-5	4
10	100	0.02	0.01	0.009900663346622374	5	6	0.0018846061691785506	6
10	100	0.02	0.01	0.009900663346622374	5	7	0.0017312233110904902	7
10	100	0.02	0.01	0.009900663346622374	5	8	0.0011320447068930498	8
10	100	0.02	0.01	0.009900663346622374	5	9	0.0015102821188612498	9
10	100	0.02	0.01	0.009900663346622374	5	10	0.0014789762485771325	10
10	100	0.02	0.01	0.009900663346622374	5	11	0.001728019422644465	11
10	100	0.02	0.01	0.009900663346622374	5	12	0.0018611084207964168	12
10	100	0.02	0.01	0.009900663346622374	5	13	0.0019184962761886468	13
10	100	0.02	0.01	0.009900663346622374	5	14	0.001576850934636808	14
10	100	0.02	0.01	0.009900663346622374	5	15	9.254282036707049e-4	15
10	100	0.02	0.01	0.009900663346622374	5	16	0.0017278594307133036	16
10	100	0.02	0.01	0.009900663346622374	5	17	6.407418527006992e-4	17
10	100	0.02	0.01	0.009900663346622374	5	18	8.948331964852775e-4	18
10	100	0.02	0.01	0.009900663346622374	5	19	0.0015629142454037048	19
10	100	0.02	0.01	0.009900663346622374	5	20	5.635347541305977e-4	20
10	100	0.02	0.01	0.009900663346622374	5	21	9.34145858275754e-4	21
10	100	0.02	0.01	0.009900663346622374	5	22	6.592083701620939e-4	22
10	100	0.02	0.01	0.009900663346622374	5	23	8.590846443374304e-4	23
10	100	0.02	0.01	0.009900663346622374	5	24	2.879738965046513e-4	24
10	100	0.02	0.01	0.009900663346622374	5	25	4.814319894144653e-4	25
10	100	0.02	0.01	0.009900663346622374	5	26	8.887551734397131e-5	26
10	100	0.02	0.01	0.009900663346622374	5	27	NA	27
10	100	0.02	0.01	0.009900663346622374	5	28	NA	28
10	100	0.02	0.01	0.009900663346622374	5	29	NA	29
