N	alpha	rec_frac	gen	wvar	kvar	wbar	theory_va	cov
1000	0.2	1e-4	98	3.099179179179178e-6	1.9963083083083084	1.3583851999999998	4.058014787631328e-6	7.641202959854038e-7
1000	0.2	1e-4	99	1.8321521521521513e-6	1.9947107107107107	1.3583908	3.719966993468118e-6	7.003961736511536e-7
1000	0.2	1e-4	100	1.5127927927927922e-6	2.005029029029029	1.3583923999999998	3.4100706698718235e-6	6.419846233062588e-7
1000	0.2	5e-4	5	0.005214285725725723	2.0237437437437436	1.2028492	0.004839040665172145	5.583508459814014e-4
1000	0.2	5e-4	6	0.005215351271271269	2.0138298298298296	1.2074316	0.004752009799150759	5.480346685674443e-4
1000	0.2	5e-4	7	0.005217884364364362	2.0212852852852854	1.21191	0.004648745163745555	5.358574131655501e-4
1000	0.2	5e-4	8	0.005188449649649647	2.011851851851852	1.2162275999999999	0.004530852641261902	5.22006895369977e-4
1000	0.2	5e-4	9	0.0051818196596596575	2.01819019019019	1.2204468	0.004400071191518773	5.066858823510881e-4
1000	0.2	5e-4	10	0.00517253181181181	2.012736736736737	1.224658	0.00425822385150886	4.901064152444156e-4
1000	0.2	5e-4	11	0.005165236276276274	2.0095775775775775	1.2290168	0.004107170478606201	4.7248434909180024e-4
1000	0.2	5e-4	12	0.005149949549549547	2.01583983983984	1.2331851999999999	0.0039487639772961105	4.540343096676057e-4
1000	0.2	5e-4	13	0.005163798838838837	2.0134494494494493	1.2374512	0.003784811351715995	4.3496522002055396e-4
1000	0.2	5e-4	14	0.005118985065065063	2.012172172172172	1.2416984	0.0036170405022035593	4.154765002335819e-4
1000	0.2	5e-4	15	0.005129736136136134	2.015787787787788	1.2458928	0.0034470732696236838	3.9575499590641935e-4
1000	0.2	5e-4	16	0.005109253013013011	2.0184864864864864	1.2500948	0.003276404855054016	3.75972647470345e-4
1000	0.2	5e-4	17	0.005077653653653652	2.0085645645645647	1.2544168	0.003106389424156657	3.56284875889331e-4
1000	0.2	5e-4	18	0.005072668028028026	2.0153313313313315	1.2584904	0.0029382314560702076	3.3682963179329495e-4
1000	0.2	5e-4	19	0.005051141221221219	2.012056056056056	1.2626552	0.0027729822188468094	3.177270349226519e-4
1000	0.2	5e-4	20	0.005032626786786784	2.0169009009009007	1.2669371999999999	0.0026115406439290553	2.9907951850761586e-4
1000	0.2	5e-4	21	0.004996365565565563	2.0195915915915914	1.2711683999999999	0.00245465782306559	2.809723879232994e-4
1000	0.2	5e-4	22	0.004967094534534532	2.0151991991991993	1.2753539999999999	0.00230294435189687	2.634747034160263e-4
1000	0.2	5e-4	23	0.004903233633633632	2.019035035035035	1.2793968	0.002156879783663985	2.4664040153918364e-4
1000	0.2	5e-4	24	0.004825969489489487	2.015887887887888	1.2834151999999999	0.0020168235227390335	2.3050957784754303e-4
1000	0.2	5e-4	25	0.004734583383383381	2.0099619619619618	1.2873599999999998	0.001883026570652962	2.1510986318614005e-4
1000	0.2	5e-4	26	0.004645689129129127	2.0119519519519518	1.291242	0.0017556436282859568	2.0045783656838002e-4
1000	0.2	5e-4	27	0.004557375135135133	2.0146426426426425	1.2950519999999999	0.0016347451499632746	1.8656042837350282e-4
1000	0.2	5e-4	28	0.004384586426426425	2.0084604604604603	1.2988115999999998	0.0015203290332489391	1.734162778217195e-4
1000	0.2	5e-4	29	0.004279353993993992	2.0082002002002004	1.3022764	0.0014123317087713521	1.61017018011943e-4
1000	0.2	5e-4	30	0.004149183743743742	2.00816016016016	1.3057383999999999	0.0013106384653819633	1.4934847000097154e-4
1000	0.2	5e-4	31	0.0040362452052052035	2.011887887887888	1.3091967999999998	0.0012150929063993508	1.3839173436259273e-4
1000	0.2	5e-4	32	0.00392169145145145	2.0144264264264264	1.3123103999999999	0.0011255054825441734	1.28124174387079e-4
1000	0.2	5e-4	33	0.0037454081281281266	2.0148308308308307	1.3154784	0.0010416610869409617	1.1852028963070365e-4
1000	0.2	5e-4	34	0.0035561541541541527	2.0124804804804803	1.3184428	9.63325728156852e-4	1.0955248201008344e-4
1000	0.2	5e-4	35	0.0034021248448448432	2.0134294294294293	1.3211952	8.902523197848593e-4	1.0119171918988744e-4
1000	0.2	5e-4	36	0.0032210239039039026	2.007343343343343	1.3239752	8.221856407621767e-4	9.340810177593109e-5
1000	0.2	5e-4	37	0.0030625523923923912	2.0035075075075075	1.3265116	7.588665306341972e-4	8.617134193816024e-5
1000	0.2	5e-4	38	0.0028756257057057045	2.0067707707707707	1.328968	7.000353894480306e-4	7.945116167937363e-5
1000	0.2	5e-4	39	0.002692055895895895	2.0069469469469468	1.3311776	6.454350538910575e-4	7.32176191524223e-5
1000	0.2	5e-4	40	0.002534869189189188	2.0033753753753754	1.3332427999999998	5.948131205533839e-4	6.74413713120468e-5
1000	0.2	5e-4	41	0.0023591221621621613	2.0096456456456457	1.3353112	5.479237845276658e-4	6.209388085281132e-5
1000	0.2	5e-4	42	0.0021857808208208197	2.011095095095095	1.3370655999999999	5.045292575727529e-4	5.714757490162504e-5
1000	0.2	5e-4	43	0.0020407325725725718	2.0074514514514514	1.3387584	4.6440082524841936e-4	5.257596235826392e-5
1000	0.2	5e-4	44	0.0018962653853853845	2.000848848848849	1.3403391999999998	4.2731959715785805e-4	4.835371615367068e-5
1000	0.2	5e-4	45	0.0017586794794794787	2.001853853853854	1.341816	3.9307699900388137e-4	4.445672605680739e-5
1000	0.2	5e-4	46	0.0016080192192192185	2.008828828828829	1.3431136	3.614750497874957e-4	4.086212703069538e-5
1000	0.2	5e-4	47	0.0014859868668668662	2.008988988988989	1.3444155999999998	3.3232646230530935e-4	3.7548307534091604e-5
1000	0.2	5e-4	48	0.001366146626626626	2.001701701701702	1.3455591999999998	3.054546002362152e-4	3.449490159831785e-5
1000	0.2	5e-4	49	0.0012440498098098092	2.00209009009009	1.3465399999999998	2.8069332061021854e-4	3.168276798592571e-5
1000	0.2	5e-4	50	0.0011340832832832828	1.9981621621621621	1.3475308	2.5788672635529826e-4	2.9093959262558415e-5
1000	0.2	5e-4	51	0.0010302009209209205	2.0005565565565564	1.348392	2.3688884993191425e-4	2.6711683186469923e-5
1000	0.2	5e-4	52	9.452269069069065e-4	2.0006606606606607	1.3491156	2.175632857826772e-4	2.4520258440709018e-5
1000	0.2	5e-4	53	8.460044044044041e-4	2.0038158158158157	1.3498671999999998	1.997827864306476e-4	2.250506639892209e-5
1000	0.2	5e-4	54	7.536101701701699e-4	2.000900900900901	1.3505276	1.8342883452812978e-4	2.0652500323968038e-5
1000	0.2	5e-4	55	6.762878878878876e-4	2.0027507507507507	1.351098	1.683912009614622e-4	1.8949913145802077e-5
1000	0.2	5e-4	56	6.128546146146143e-4	2.0057297297297296	1.3515544	1.545674972246924e-4	1.7385564747638686e-5
1000	0.2	5e-4	57	5.39001241241241e-4	2.002046046046046	1.3520512	1.4186272865574648e-4	1.5948569503655064e-5
1000	0.2	5e-4	58	4.8145537537537514e-4	2.004132132132132	1.3524383999999998	1.30188853752254e-4	1.4628844653860453e-5
1000	0.2	5e-4	59	4.2695215215215196e-4	1.991923923923924	1.3527972	1.1946435362207743e-4	1.341705996889595e-5
1000	0.2	5e-4	60	3.702613013013011e-4	2.001045045045045	1.3531312	1.0961381464877111e-4	1.2304589046284957e-5
1000	0.2	5e-4	61	3.194995795795794e-4	2.0019419419419417	1.353422	1.005675266403213e-4	1.1283462487189145e-5
1000	0.2	5e-4	62	2.908335535535534e-4	2.000016016016016	1.3536127999999998	9.22610980580315e-5	1.0346323126415823e-5
1000	0.2	5e-4	63	2.538954154154153e-4	2.0012292292292293	1.353826	8.46350893717925e-5	9.486383426001505e-6
1000	0.2	5e-4	64	2.2290002002001993e-4	1.9988828828828828	1.354024	7.763466514019223e-5	8.697385092076166e-6
1000	0.2	5e-4	65	1.887465065065064e-4	2.0046246246246247	1.354188	7.120926505350265e-5	7.973560934101487e-6
1000	0.2	5e-4	66	1.753379779779779e-4	1.9996836836836838	1.3542763999999998	6.531229389092775e-5	7.309598953403481e-6
1000	0.2	5e-4	67	1.5165445445445438e-4	1.9991071071071072	1.3544019999999999	5.990083011882084e-5	6.7006086228239166e-6
1000	0.2	5e-4	68	1.3008824824824818e-4	2.010786786786787	1.3545284	5.4935352683607e-5	6.142089300113154e-6
1000	0.2	5e-4	69	1.0809561561561557e-4	1.9987667667667668	1.3546407999999999	5.0379485422921945e-5	5.629900703348826e-6
1000	0.2	5e-4	70	9.477173173173169e-5	1.9965925925925925	1.3547112	4.619975842399671e-5	5.160235366383862e-6
1000	0.2	5e-4	71	8.27946346346346e-5	1.9982662662662662	1.354776	4.236538559248582e-5	4.729592985291836e-6
1000	0.2	5e-4	72	7.1638038038038e-5	2.0033713713713714	1.3548368	3.884805765299043e-5	4.334756562439611e-6
1000	0.2	5e-4	73	5.875387387387385e-5	2.0025385385385386	1.3548996	3.5621749779377816e-5	3.972770252595848e-6
1000	0.2	5e-4	74	5.0599879879879854e-5	2.004952952952953	1.3549423999999999	3.2662543045279886e-5	3.6409188149934972e-6
1000	0.2	5e-4	75	4.27557157157157e-5	1.9991431431431432	1.3549824	2.9948458889169358e-5	3.3367085760843966e-6
1000	0.2	5e-4	76	3.724844844844843e-5	1.9994914914914914	1.3550128	2.7459305801891516e-5	3.0578498095951337e-6
1000	0.2	5e-4	77	2.961153153153152e-5	2.0035795795795797	1.3550495999999999	2.517653746506967e-5	2.8022404431426174e-6
1000	0.2	5e-4	78	2.6093373373373363e-5	2.0034914914914914	1.3550692	2.308312159459157e-5	2.5679510038900072e-6
1000	0.2	5e-4	79	2.1796996996996987e-5	2.0008408408408407	1.3550896	2.1163418772982224e-5	2.3532107193556346e-6
1000	0.2	5e-4	80	1.7953393393393384e-5	1.9984144144144145	1.3551092	1.9403070586584097e-5	2.156394693383771e-6
1000	0.2	5e-4	81	1.6225105105105098e-5	1.9982382382382382	1.3551179999999998	1.7788896417293022e-5	1.9760120813556457e-6
1000	0.2	5e-4	82	1.2292212212212206e-5	1.9939179179179178	1.355138	1.6308798273076473e-5	1.8106951928433746e-6
1000	0.2	5e-4	83	9.848248248248245e-6	2.0072552552552554	1.3551503999999999	1.495167307620896e-5	1.6591894540412876e-6
1000	0.2	5e-4	84	8.115795795795793e-6	1.998086086086086	1.3551592	1.3707331862688405e-5	1.520344166403189e-6
1000	0.2	5e-4	85	6.766366366366363e-6	1.9983263263263262	1.3551659999999999	1.256642537993479e-5	1.393104001891448e-6
1000	0.2	5e-4	86	5.576776776776774e-6	2.0014934934934936	1.3551727999999998	1.1520375602722113e-5	1.2765011791165627e-6
1000	0.2	5e-4	87	4.701261261261259e-6	2.0024104104104103	1.3551764	1.056131271885624e-5	1.1696482683590197e-6
1000	0.2	5e-4	88	3.905745745745744e-6	2.0082642642642643	1.3551803999999998	9.68201716645791e-6	1.0717315770277767e-6
1000	0.2	5e-4	89	3.5867067067067053e-6	2.0045565565565564	1.3551819999999999	8.875866333613e-6	9.820050704968495e-7
1000	0.2	5e-4	90	2.95119119119119e-6	1.9937497497497498	1.3551852	8.136785558442417e-6	8.997847864555552e-7
1000	0.2	5e-4	91	2.074074074074073e-6	2.0024504504504503	1.3551895999999999	7.4592030937779944e-6	8.244437039602109e-7
1000	0.2	5e-4	92	1.357437437437437e-6	2.008064064064064	1.3551932	6.838008724862446e-6	7.554070312038507e-7
1000	0.2	5e-4	93	9.58398398398398e-7	1.9991351351351352	1.3551951999999998	6.268515751576985e-6	6.921478787103444e-7
1000	0.2	5e-4	94	7.98398398398398e-7	2.0014854854854853	1.3551959999999998	5.74642606821355e-6	6.341832871638069e-7
1000	0.2	5e-4	95	3.996796796796795e-7	2.0027307307307307	1.355198	5.267798093832174e-6	5.810705814134222e-7
1000	0.2	5e-4	96	7.961561561561558e-7	2.000112112112112	1.3551959999999998	4.829017325209185e-6	5.324040243961055e-7
1000	0.2	5e-4	97	7.171171171171168e-7	2.000064064064064	1.3551963999999999	4.426769301680602e-6	4.878117467284514e-7
1000	0.2	5e-4	98	8.750350350350347e-7	2.0111191191191193	1.3551955999999998	4.058014787631328e-6	4.469529296257367e-7
1000	0.2	5e-4	99	5.58238238238238e-7	2.0013213213213215	1.3551971999999999	3.719966993468118e-6	4.095152205541137e-7
1000	0.2	5e-4	100	5.58238238238238e-7	1.9972172172172171	1.3551971999999999	3.4100706698718235e-6	3.7521236263850686e-7
1000	0.2	0.02	5	0.004830057337337336	2.007983983983984	1.2125956	0.004839040665172145	2.9182099964184743e-5
1000	0.2	0.02	6	0.0048340096896896875	2.0148348348348346	1.216592	0.004752009799150759	2.8084110445262464e-5
1000	0.2	0.02	7	0.004829281521521519	2.0073993993993993	1.2205732	0.004648745163745555	2.6924345817040387e-5
1000	0.2	0.02	8	0.004773739019019017	2.016032032032032	1.2245207999999999	0.004530852641261902	2.5716711560044995e-5
1000	0.2	0.02	9	0.004772200440440438	2.006222222222222	1.2284675999999999	0.004400071191518773	2.447491967241464e-5
1000	0.2	0.02	10	0.004734995475475474	2.00787987987988	1.2324047999999999	0.00425822385150886	2.3212191015329592e-5
1000	0.2	0.02	11	0.004726550870870869	2.0135735735735736	1.2365648	0.004107170478606201	2.1941001794723708e-5
1000	0.2	0.02	12	0.004733305785785784	2.0094014014014014	1.2406144	0.0039487639772961105	2.0672879590659756e-5
1000	0.2	0.02	13	0.004735256376376374	2.005313313313313	1.2444671999999999	0.003784811351715995	1.9418251078390368e-5
1000	0.2	0.02	14	0.004688618458458456	2.010982982982983	1.2484756	0.0036170405022035593	1.8186340671547157e-5
1000	0.2	0.02	15	0.004709759359359357	2.0141941941941943	1.2524792	0.0034470732696236838	1.69851169174659e-5
1000	0.2	0.02	16	0.004697094534534533	2.015023023023023	1.2564104	0.003276404855054016	1.5821281671613056e-5
1000	0.2	0.02	17	0.004709379779779778	2.016048048048048	1.2602312	0.003106389424156657	1.470029588858067e-5
1000	0.2	0.02	18	0.004722980500500499	2.013145145145145	1.2641212	0.0029382314560702076	1.3626435252557455e-5
1000	0.2	0.02	19	0.004698237277277275	2.011787787787788	1.2681312	0.0027729822188468094	1.2602868753540481e-5
1000	0.2	0.02	20	0.004671632592592591	2.007887887887888	1.2721464	0.0026115406439290553	1.1631753597680343e-5
1000	0.2	0.02	21	0.004699729329329327	2.015403403403403	1.2758344	0.00245465782306559	1.071434041444968e-5
1000	0.2	0.02	22	0.004669429109109107	2.0156876876876875	1.2796543999999999	0.00230294435189687	9.85108348695328e-6
1000	0.2	0.02	23	0.0046153194794794775	2.01587987987988	1.2836832	0.002156879783663985	9.041751593624352e-6
1000	0.2	0.02	24	0.004545640760760758	2.007011011011011	1.2875572	0.0020168235227390335	8.28553593488227e-6
1000	0.2	0.02	25	0.0044636862462462444	2.0092492492492493	1.2912472	0.001883026570652962	7.581152470082533e-6
1000	0.2	0.02	26	0.0044135445045045026	2.003383383383383	1.2949564	0.0017556436282859568	6.926936768639658e-6
1000	0.2	0.02	27	0.004307807567567565	2.0078718718718718	1.2985468	0.0016347451499632746	6.320930160375194e-6
1000	0.2	0.02	28	0.00423949189189189	2.0076596596596596	1.3019436	0.0015203290332489391	5.760956542596079e-6
1000	0.2	0.02	29	0.004124667707707706	2.009697697697698	1.305356	0.0014123317087713521	5.2446896636337325e-6
1000	0.2	0.02	30	0.004049727407407406	2.0081481481481482	1.3086563999999998	0.0013106384653819633	4.769711060135345e-6
1000	0.2	0.02	31	0.003923901181181179	2.010666666666667	1.3118375999999998	0.0012150929063993508	4.333559088390424e-6
1000	0.2	0.02	32	0.003790236476476475	2.007039039039039	1.3149583999999999	0.0011255054825441734	3.9337696710109396e-6
1000	0.2	0.02	33	0.0036320231431431417	2.003067067067067	1.3180611999999998	0.0010416610869409617	3.5679094928775044e-6
1000	0.2	0.02	34	0.003512093453453452	2.0077797797797796	1.3209212	9.63325728156852e-4	3.233602437728763e-6
1000	0.2	0.02	35	0.0033521291691691675	2.0104224224224225	1.3238611999999998	8.902523197848593e-4	2.928550071447545e-6
1000	0.2	0.02	36	0.003163948108108107	2.011091091091091	1.3265711999999998	8.221856407621767e-4	2.6505469609194775e-6
1000	0.2	0.02	37	0.0030203300100100088	2.0044804804804803	1.3290876	7.588665306341972e-4	2.3974915776421824e-6
1000	0.2	0.02	38	0.002888672272272271	2.003991991991992	1.3313956	7.000353894480306e-4	2.167393480739625e-6
1000	0.2	0.02	39	0.0027000017617617605	2.0137657657657657	1.3339096	6.454350538910575e-4	1.958377410839736e-6
1000	0.2	0.02	40	0.0025512623823823813	2.008116116116116	1.3359843999999998	5.948131205533839e-4	1.7686848591527968e-6
1000	0.2	0.02	41	0.0023819173573573563	2.004096096096096	1.337982	5.479237845276658e-4	1.596673608589758e-6
1000	0.2	0.02	42	0.0022484193793793784	2.009101101101101	1.33977	5.045292575727529e-4	1.440815678410072e-6
1000	0.2	0.02	43	0.0020950825225225216	2.007079079079079	1.3414164	4.6440082524841936e-4	1.299694042398031e-6
1000	0.2	0.02	44	0.001951919919919919	2.00607007007007	1.3430456	4.2731959715785805e-4	1.1719984339871226e-6
1000	0.2	0.02	45	0.0018152734334334327	1.9960440440440441	1.3445555999999999	3.9307699900388137e-4	1.0565205006423993e-6
1000	0.2	0.02	46	0.001708886806806806	2.008928928928929	1.3458607999999999	3.614750497874957e-4	9.521485243559139e-7
1000	0.2	0.02	47	0.0015662004404404398	2.005085085085085	1.3472544	3.3232646230530935e-4	8.578618852309516e-7
1000	0.2	0.02	48	0.001444365805805805	2.003147147147147	1.3485352	3.054546002362152e-4	7.727254105662034e-7
1000	0.2	0.02	49	0.0013279362562562556	2.0019419419419417	1.3496416	2.8069332061021854e-4	6.958837222261814e-7
1000	0.2	0.02	50	0.0012222968568568564	2.0081481481481482	1.3506848	2.5788672635529826e-4	6.265556699587176e-7
1000	0.2	0.02	51	0.0011069228428428424	2.003807807807808	1.3516603999999999	2.3688884993191425e-4	5.640289172268034e-7
1000	0.2	0.02	52	0.0010233992392392388	2.010986986986987	1.3524775999999998	2.175632857826772e-4	5.076547285898298e-7
1000	0.2	0.02	53	9.489215615615612e-4	1.999091091091091	1.3531704	1.997827864306476e-4	4.5684299324843493e-7
1000	0.2	0.02	54	8.628104904904901e-4	2.002918918918919	1.3537983999999998	1.8342883452812978e-4	4.1105750763033067e-7
1000	0.2	0.02	55	7.931361761761758e-4	2.001957957957958	1.3545224	1.683912009614622e-4	3.698115304560371e-7
1000	0.2	0.02	56	7.063252052052049e-4	1.9988148148148148	1.3551944	1.545674972246924e-4	3.326636162307223e-7
1000	0.2	0.02	57	6.380093693693691e-4	1.9973173173173173	1.3556911999999999	1.4186272865574648e-4	2.992137272513879e-7
1000	0.2	0.02	58	5.748025625625623e-4	2.0006246246246246	1.3562284	1.30188853752254e-4	2.6909961972379864e-7
1000	0.2	0.02	59	5.014979779779777e-4	2.004816816816817	1.3567152	1.1946435362207743e-4	2.4199349621434067e-7
1000	0.2	0.02	60	4.509837837837836e-4	1.9933893893893895	1.3570824	1.0961381464877111e-4	2.1759891421400424e-7
1000	0.2	0.02	61	4.0659451451451436e-4	2.0014454454454453	1.3574827999999999	1.005675266403213e-4	1.9564793889161355e-7
1000	0.2	0.02	62	3.6188092092092076e-4	2.001761761761762	1.3577823999999998	9.22610980580315e-5	1.7589852701358809e-7
1000	0.2	0.02	63	3.217109109109108e-4	2.004008008008008	1.3580619999999999	8.46350893717925e-5	1.581321283852681e-7
1000	0.2	0.02	64	2.813518318318317e-4	1.995007007007007	1.3583372	7.763466514019223e-5	1.4215149092054947e-7
1000	0.2	0.02	65	2.556023223223222e-4	2.0006446446446446	1.3585336	7.120926505350265e-5	1.2777865548726421e-7
1000	0.2	0.02	66	2.2800584584584574e-4	1.998154154154154	1.3587036	6.531229389092775e-5	1.1485312693542652e-7
1000	0.2	0.02	67	2.0634202202202194e-4	2.000796796796797	1.3588487999999999	5.990083011882084e-5	1.0323020813708386e-7
1000	0.2	0.02	68	1.8007423423423415e-4	2.0064064064064064	1.3589996	5.4935352683607e-5	9.277948440374642e-8
1000	0.2	0.02	69	1.6167775775775768e-4	1.9978138138138137	1.3591172	5.0379485422921945e-5	8.33834462628355e-8
1000	0.2	0.02	70	1.3782558558558553e-4	1.9892732732732732	1.3592444	4.619975842399671e-5	7.493623923970374e-8
1000	0.2	0.02	71	1.2144616616616612e-4	2.0025225225225225	1.3593372	4.236538559248582e-5	6.734252998214813e-8
1000	0.2	0.02	72	1.0613549549549545e-4	2.0034394394394393	1.35943	3.884805765299043e-5	6.051647876313828e-8
1000	0.2	0.02	73	9.41626426426426e-5	2.0006446446446446	1.3594928	3.5621749779377816e-5	5.438080909011239e-8
1000	0.2	0.02	74	8.827403403403399e-5	2.0015095095095097	1.3595392	3.2662543045279886e-5	4.886596582618768e-8
1000	0.2	0.02	75	7.80445245245245e-5	1.9944704704704705	1.359586	2.9948458889169358e-5	4.390935388173613e-8
1000	0.2	0.02	76	6.710798798798796e-5	1.9976656656656657	1.3596451999999999	2.7459305801891516e-5	3.945465015942248e-8
1000	0.2	0.02	77	5.643707707707705e-5	2.0041441441441443	1.359704	2.517653746506967e-5	3.545118202823111e-8
1000	0.2	0.02	78	4.886742742742741e-5	1.9991991991991993	1.3597439999999998	2.308312159459157e-5	3.185336616020822e-8
1000	0.2	0.02	79	4.800176176176174e-5	1.998118118118118	1.3597544	2.1163418772982224e-5	2.8620202086743128e-8
1000	0.2	0.02	80	3.7940740740740724e-5	1.9913593593593593	1.3598044	1.9403070586584097e-5	2.571481531898371e-8
1000	0.2	0.02	81	3.3458418418418407e-5	1.9988148148148148	1.3598295999999999	1.7788896417293022e-5	2.3104045330185947e-8
1000	0.2	0.02	82	2.9186946946946934e-5	2.0013693693693693	1.3598504	1.6308798273076473e-5	2.0758074117032183e-8
1000	0.2	0.02	83	2.5255735735735724e-5	1.998094094094094	1.359874	1.495167307620896e-5	1.8650091443826045e-8
1000	0.2	0.02	84	2.0116036036036028e-5	2.0015095095095097	1.3598979999999998	1.3707331862688405e-5	1.6755993229603946e-8
1000	0.2	0.02	85	1.6962082082082076e-5	1.9967447447447448	1.3599135999999998	1.256642537993479e-5	1.505410986484344e-8
1000	0.2	0.02	86	1.4703583583583577e-5	1.9996476476476477	1.3599252	1.1520375602722113e-5	1.3524961543866648e-8
1000	0.2	0.02	87	1.0907307307307303e-5	2.0025025025025025	1.3599443999999998	1.056131271885624e-5	1.2151037972641989e-8
1000	0.2	0.02	88	8.975215215215211e-6	2.0026906906906907	1.3599544	9.68201716645791e-6	1.091660006153663e-8
1000	0.2	0.02	89	8.455655655655653e-6	1.990966966966967	1.3599568	8.875866333613e-6	9.807501440237108e-9
1000	0.2	0.02	90	6.916036036036033e-6	1.9987947947947948	1.3599648	8.136785558442417e-6	8.811027839107146e-9
1000	0.2	0.02	91	5.969649649649647e-6	2.0047647647647646	1.3599704	7.4592030937779944e-6	7.915752569842196e-9
1000	0.2	0.02	92	5.8723523523523494e-6	2.0052452452452454	1.35997	6.838008724862446e-6	7.111406509088324e-9
1000	0.2	0.02	93	5.8622622622622595e-6	2.001029029029029	1.3599708	6.268515751576985e-6	6.388761143998732e-9
1000	0.2	0.02	94	4.713993993993992e-6	1.9963403403403404	1.3599759999999999	5.74642606821355e-6	5.73952337932368e-9
1000	0.2	0.02	95	3.784584584584583e-6	1.998018018018018	1.3599816	5.267798093832174e-6	5.156240932892697e-9
1000	0.2	0.02	96	3.6981781781781766e-6	2.00613013013013	1.3599812	4.829017325209185e-6	4.6322172618013745e-9
1000	0.2	0.02	97	3.3177177177177162e-6	1.9943263263263262	1.3599831999999998	4.426769301680602e-6	4.161435065657305e-9
1000	0.2	0.02	98	2.540460460460459e-6	2.002666666666667	1.3599872	4.058014787631328e-6	3.7384875076363e-9
1000	0.2	0.02	99	1.5886286286286278e-6	1.9942262262262263	1.3599919999999999	3.719966993468118e-6	3.3585163791818382e-9
1000	0.2	0.02	100	1.4294294294294287e-6	2.0024104104104103	1.3599928	3.4100706698718235e-6	3.01715651097474e-9
