L	N	Va	genlen	r	t0	t1	cov	gen
10	1e3	0.01	0.01	0.009900663346622374	5	49	3.390572965402736e-5	49
10	1e3	0.01	0.01	0.009900663346622374	5	50	6.327264040680087e-5	50
10	1e3	0.01	0.1	0.09063462346100909	2	5	-5.361684010009714e-6	2
10	1e3	0.01	0.1	0.09063462346100909	3	5	-4.2058978908495965e-6	3
10	1e3	0.01	0.1	0.09063462346100909	4	5	3.711334346917504e-6	4
10	1e3	0.01	0.1	0.09063462346100909	5	6	1.0298228004279695e-4	6
10	1e3	0.01	0.1	0.09063462346100909	5	7	1.1852717288210132e-4	7
10	1e3	0.01	0.1	0.09063462346100909	5	8	7.52597590255333e-5	8
10	1e3	0.01	0.1	0.09063462346100909	5	9	8.838151737799909e-5	9
10	1e3	0.01	0.1	0.09063462346100909	5	10	8.932210492944649e-5	10
10	1e3	0.01	0.1	0.09063462346100909	5	11	9.201582537634853e-5	11
10	1e3	0.01	0.1	0.09063462346100909	5	12	1.0140066674832381e-4	12
10	1e3	0.01	0.1	0.09063462346100909	5	13	7.804987474237125e-5	13
10	1e3	0.01	0.1	0.09063462346100909	5	14	8.23892951674011e-5	14
10	1e3	0.01	0.1	0.09063462346100909	5	15	8.239960977343771e-5	15
10	1e3	0.01	0.1	0.09063462346100909	5	16	7.125086984365436e-5	16
10	1e3	0.01	0.1	0.09063462346100909	5	17	8.799658267263099e-5	17
10	1e3	0.01	0.1	0.09063462346100909	5	18	6.345417314371207e-5	18
10	1e3	0.01	0.1	0.09063462346100909	5	19	5.7454861473167456e-5	19
10	1e3	0.01	0.1	0.09063462346100909	5	20	6.6879276288303e-5	20
10	1e3	0.01	0.1	0.09063462346100909	5	21	6.908637657480784e-5	21
10	1e3	0.01	0.1	0.09063462346100909	5	22	6.828546183460023e-5	22
10	1e3	0.01	0.1	0.09063462346100909	5	23	6.732639404078618e-5	23
10	1e3	0.01	0.1	0.09063462346100909	5	24	6.926382144615298e-5	24
10	1e3	0.01	0.1	0.09063462346100909	5	25	5.3945552205402565e-5	25
10	1e3	0.01	0.1	0.09063462346100909	5	26	5.3645217573586696e-5	26
10	1e3	0.01	0.1	0.09063462346100909	5	27	5.242570636045273e-5	27
10	1e3	0.01	0.1	0.09063462346100909	5	28	5.7518235698477385e-5	28
10	1e3	0.01	0.1	0.09063462346100909	5	29	5.43811842707838e-5	29
10	1e3	0.01	0.1	0.09063462346100909	5	30	4.5895114894718116e-5	30
10	1e3	0.01	0.1	0.09063462346100909	5	31	3.947280332170629e-5	31
10	1e3	0.01	0.1	0.09063462346100909	5	32	2.619593899385179e-5	32
10	1e3	0.01	0.1	0.09063462346100909	5	33	2.794827471065927e-5	33
10	1e3	0.01	0.1	0.09063462346100909	5	34	2.372356832039917e-5	34
10	1e3	0.01	0.1	0.09063462346100909	5	35	3.663496001799862e-5	35
10	1e3	0.01	0.1	0.09063462346100909	5	36	2.83881423305802e-5	36
10	1e3	0.01	0.1	0.09063462346100909	5	37	1.623398158706857e-5	37
10	1e3	0.01	0.1	0.09063462346100909	5	38	2.2656898927247165e-5	38
10	1e3	0.01	0.1	0.09063462346100909	5	39	4.473720474506509e-5	39
10	1e3	0.01	0.1	0.09063462346100909	5	40	3.584075756645655e-5	40
10	1e3	0.01	0.1	0.09063462346100909	5	41	4.5166729454832124e-5	41
10	1e3	0.01	0.1	0.09063462346100909	5	42	1.1991594270314325e-5	42
10	1e3	0.01	0.1	0.09063462346100909	5	43	2.6274307682519612e-5	43
10	1e3	0.01	0.1	0.09063462346100909	5	44	2.1010351678534442e-5	44
10	1e3	0.01	0.1	0.09063462346100909	5	45	1.878189831352615e-5	45
10	1e3	0.01	0.1	0.09063462346100909	5	46	1.0503351163664114e-5	46
10	1e3	0.01	0.1	0.09063462346100909	5	47	3.525090145577729e-5	47
10	1e3	0.01	0.1	0.09063462346100909	5	48	1.9290883198597586e-5	48
