rep	L	N	Va	genlen	Nest	va0_est	emp_va	Ne_est
6	500	1000	0.001	0.5	835.9430619563631	-0.0063493663801589524	9.634478709851437e-4	973.5439276876259
6	500	1000	0.001	0.5	1578.0711278818555	0.017575424506293885	9.634478709851437e-4	973.5439276876259
6	500	1000	0.001	0.5	1467.9776580693824	0.008536326172597903	9.634478709851437e-4	973.5439276876259
6	500	1000	0.001	0.5	5425.464297080839	0.031985473106251494	9.634478709851437e-4	973.5439276876259
7	500	1000	0.001	0.5	980.2991470974877	0.0055326331807905	0.0011265499503211676	973.5439276876259
7	500	1000	0.001	0.5	28138.86545808412	0.03585146354515641	0.0011265499503211676	973.5439276876259
7	500	1000	0.001	0.5	722.0961714075429	-0.004196766237329018	0.0011265499503211676	973.5439276876259
7	500	1000	0.001	0.5	761.8917183727933	-1.6837222825818657e-5	0.0011265499503211676	973.5439276876259
8	500	1000	0.001	0.5	683.7897108022022	-0.0019161386678540565	9.707915590991509e-4	973.5439276876259
8	500	1000	0.001	0.5	1643.5615080859639	0.015410064027718537	9.707915590991509e-4	973.5439276876259
8	500	1000	0.001	0.5	1530.2194686453195	0.019498024456986427	9.707915590991509e-4	973.5439276876259
8	500	1000	0.001	0.5	1392.2642466476595	0.004606705144062788	9.707915590991509e-4	973.5439276876259
9	500	1000	0.001	0.5	664.398438364983	-0.02159502292536425	8.188713003360015e-4	973.5439276876259
9	500	1000	0.001	0.5	1156.737797004977	-0.006649448822494796	8.188713003360015e-4	973.5439276876259
9	500	1000	0.001	0.5	1195.0111649853156	0.01022578633481228	8.188713003360015e-4	973.5439276876259
9	500	1000	0.001	0.5	1486.490275050915	0.011758910919922122	8.188713003360015e-4	973.5439276876259
10	500	1000	0.001	0.5	1025.4704631282814	0.004786089712549617	8.941304200967232e-4	973.5439276876259
10	500	1000	0.001	0.5	854.4334448726743	0.007632522629260983	8.941304200967232e-4	973.5439276876259
10	500	1000	0.001	0.5	832.404038637519	0.001858247384672134	8.941304200967232e-4	973.5439276876259
10	500	1000	0.001	0.5	660.2545865234499	-0.01434638292913429	8.941304200967232e-4	973.5439276876259
11	500	1000	0.001	0.5	1119.363246621872	0.004771106022436087	0.0010199116123471813	973.5439276876259
11	500	1000	0.001	0.5	944.8004880610189	-0.006861745454602342	0.0010199116123471813	973.5439276876259
11	500	1000	0.001	0.5	778.7145864094367	-0.0013621372071639269	0.0010199116123471813	973.5439276876259
11	500	1000	0.001	0.5	498.42459288877006	-0.033810382915379515	0.0010199116123471813	973.5439276876259
12	500	1000	0.001	0.5	2202.9039961387703	0.02573640875012133	0.001049605778029416	973.5439276876259
12	500	1000	0.001	0.5	1206.912420471689	0.022407141662998065	0.001049605778029416	973.5439276876259
12	500	1000	0.001	0.5	991.1625292785462	0.005081138745791155	0.001049605778029416	973.5439276876259
12	500	1000	0.001	0.5	712.2254450753071	-0.005135272507048076	0.001049605778029416	973.5439276876259
13	500	1000	0.001	0.5	1731.9208341100407	0.017745435625818602	9.088328918701045e-4	973.5439276876259
13	500	1000	0.001	0.5	1122.9603804699027	0.009423631469378824	9.088328918701045e-4	973.5439276876259
13	500	1000	0.001	0.5	896.8799788898642	0.002487259091276577	9.088328918701045e-4	973.5439276876259
13	500	1000	0.001	0.5	846.6367643059788	0.0010380335846255227	9.088328918701045e-4	973.5439276876259
14	500	1000	0.001	0.5	805.6435561284508	-0.002606503077414604	9.207361714522955e-4	973.5439276876259
14	500	1000	0.001	0.5	8169.457577599598	0.031453740826779784	9.207361714522955e-4	973.5439276876259
14	500	1000	0.001	0.5	2176.3847587528617	0.018650649393558916	9.207361714522955e-4	973.5439276876259
14	500	1000	0.001	0.5	1207.7098924630657	0.006816752797474228	9.207361714522955e-4	973.5439276876259
15	500	1000	0.001	0.5	2556.7185060551515	0.014950629264206258	0.0013417287304757972	973.5439276876259
15	500	1000	0.001	0.5	3514.1928554232027	0.011149633713743659	0.0013417287304757972	973.5439276876259
15	500	1000	0.001	0.5	1836.086780449622	0.00867951786710986	0.0013417287304757972	973.5439276876259
15	500	1000	0.001	0.5	816.455613155476	-0.017517487490446102	0.0013417287304757972	973.5439276876259
16	500	1000	0.001	0.5	780.3035887430129	-0.006061163475895398	9.740883476187459e-4	973.5439276876259
16	500	1000	0.001	0.5	1085.9943105751586	0.003654694663393067	9.740883476187459e-4	973.5439276876259
16	500	1000	0.001	0.5	1110.6847499927342	0.0018296024073002582	9.740883476187459e-4	973.5439276876259
16	500	1000	0.001	0.5	543.4767791357842	-0.021972222733238195	9.740883476187459e-4	973.5439276876259
17	500	1000	0.001	0.5	555.3915351143108	-0.007762318555897297	0.0011393109090183714	973.5439276876259
17	500	1000	0.001	0.5	663.4345504651369	-0.014144004940883597	0.0011393109090183714	973.5439276876259
17	500	1000	0.001	0.5	1106.4385394976791	0.006148746122304278	0.0011393109090183714	973.5439276876259
17	500	1000	0.001	0.5	1376.9166919925433	0.012948117105526414	0.0011393109090183714	973.5439276876259
18	500	1000	0.001	0.5	951.3035838778818	-0.010063427588763022	9.941902438316689e-4	973.5439276876259
18	500	1000	0.001	0.5	764.5343819090921	-0.016971061249987582	9.941902438316689e-4	973.5439276876259
18	500	1000	0.001	0.5	560.2509296320626	-0.033871274125822165	9.941902438316689e-4	973.5439276876259
18	500	1000	0.001	0.5	1353.5137154554184	0.001052652744949829	9.941902438316689e-4	973.5439276876259
19	500	1000	0.001	0.5	1116.9890266756822	0.003989160623603824	9.111487155299879e-4	973.5439276876259
19	500	1000	0.001	0.5	744.4503762686066	-0.0075795834027891276	9.111487155299879e-4	973.5439276876259
19	500	1000	0.001	0.5	1316.4756075583396	0.005373116611461422	9.111487155299879e-4	973.5439276876259
19	500	1000	0.001	0.5	1393.6486883533555	0.007037490215861234	9.111487155299879e-4	973.5439276876259
20	500	1000	0.001	0.5	1308.3508435753597	0.0021048214589360786	0.0010068381496647098	973.5439276876259
20	500	1000	0.001	0.5	2208.757074568	0.013401575413744399	0.0010068381496647098	973.5439276876259
20	500	1000	0.001	0.5	1764.3007785615252	0.0111727453679754	0.0010068381496647098	973.5439276876259
20	500	1000	0.001	0.5	1289.3743565478119	0.01042699331524702	0.0010068381496647098	973.5439276876259
21	500	1000	0.001	0.5	1025.9528631376756	0.002203093423870236	0.0010114735790571225	973.5439276876259
21	500	1000	0.001	0.5	2401.023529933034	0.02285601258046984	0.0010114735790571225	973.5439276876259
21	500	1000	0.001	0.5	1108.9058451760377	0.004661562269100382	0.0010114735790571225	973.5439276876259
21	500	1000	0.001	0.5	2020.3109792740263	0.01903494650994882	0.0010114735790571225	973.5439276876259
22	500	1000	0.001	0.5	2605.0438903667186	0.016320372909555556	8.63991590730521e-4	973.5439276876259
22	500	1000	0.001	0.5	950.9205926143317	0.0016715052556846566	8.63991590730521e-4	973.5439276876259
22	500	1000	0.001	0.5	766.8080316952561	0.0013441573027477682	8.63991590730521e-4	973.5439276876259
22	500	1000	0.001	0.5	597.1101465279828	-0.014005985138886899	8.63991590730521e-4	973.5439276876259
23	500	1000	0.001	0.5	1038.5586353850692	0.004597528661992809	0.0012216295047759388	973.5439276876259
23	500	1000	0.001	0.5	741.5995822483005	-0.007506258267102349	0.0012216295047759388	973.5439276876259
23	500	1000	0.001	0.5	731.4033039499413	-0.006605849744974217	0.0012216295047759388	973.5439276876259
23	500	1000	0.001	0.5	940.1295176835191	5.096030604239378e-4	0.0012216295047759388	973.5439276876259
24	500	1000	0.001	0.5	704.3003264405389	-0.005111325899892203	0.0010950753780339154	973.5439276876259
24	500	1000	0.001	0.5	2082.8713478193167	0.00984943285136491	0.0010950753780339154	973.5439276876259
24	500	1000	0.001	0.5	2786.14606967862	0.01805260002099706	0.0010950753780339154	973.5439276876259
24	500	1000	0.001	0.5	1203.765362396106	0.011319012980870305	0.0010950753780339154	973.5439276876259
25	500	1000	0.001	0.5	735.8511108044052	-0.001813727351049249	0.0010797910892321654	973.5439276876259
25	500	1000	0.001	0.5	1316.6501837312983	0.021165552766062155	0.0010797910892321654	973.5439276876259
25	500	1000	0.001	0.5	636.8066002755919	-0.008697841523136069	0.0010797910892321654	973.5439276876259
25	500	1000	0.001	0.5	706.1388565283919	-0.006082855656312229	0.0010797910892321654	973.5439276876259
26	500	1000	0.001	0.5	1191.1004136261952	0.00682339779283453	0.0012054116498171202	973.5439276876259
26	500	1000	0.001	0.5	878.4134139915252	5.362736943639638e-4	0.0012054116498171202	973.5439276876259
26	500	1000	0.001	0.5	753.1273851062195	-0.006839924694853787	0.0012054116498171202	973.5439276876259
26	500	1000	0.001	0.5	1061.1071678178794	-1.4200577079931704e-5	0.0012054116498171202	973.5439276876259
27	500	1000	0.001	0.5	788.6888790002655	-9.720801826486224e-4	9.125122755134871e-4	973.5439276876259
27	500	1000	0.001	0.5	564.8583407618702	-0.01261940651968974	9.125122755134871e-4	973.5439276876259
27	500	1000	0.001	0.5	1360.5862247008477	0.004074229220021971	9.125122755134871e-4	973.5439276876259
27	500	1000	0.001	0.5	708.2092361045613	-0.004668855532892029	9.125122755134871e-4	973.5439276876259
28	500	1000	0.001	0.5	710.21965383119	-0.010865257710006467	9.123833412187324e-4	973.5439276876259
28	500	1000	0.001	0.5	786.3020893329352	-0.013314077538197563	9.123833412187324e-4	973.5439276876259
28	500	1000	0.001	0.5	980.3635135749304	-0.0036277317501596904	9.123833412187324e-4	973.5439276876259
28	500	1000	0.001	0.5	1651.1724295879756	0.006065878830484758	9.123833412187324e-4	973.5439276876259
29	500	1000	0.001	0.5	13656.921432628216	0.031020751565820556	7.782057512225408e-4	973.5439276876259
29	500	1000	0.001	0.5	3693.3863943881065	0.028184738061346765	7.782057512225408e-4	973.5439276876259
29	500	1000	0.001	0.5	1100.989805434994	0.010502327201181398	7.782057512225408e-4	973.5439276876259
29	500	1000	0.001	0.5	910.4071199705901	-0.0032299251070238384	7.782057512225408e-4	973.5439276876259
30	500	1000	0.001	0.5	720.8213729236255	-0.015174703377635363	8.817990950285554e-4	973.5439276876259
30	500	1000	0.001	0.5	1256.5400323107644	0.017977791184651565	8.817990950285554e-4	973.5439276876259
30	500	1000	0.001	0.5	919.0920803722397	0.0018773531261324784	8.817990950285554e-4	973.5439276876259
30	500	1000	0.001	0.5	961.023721286782	0.007337936696666012	8.817990950285554e-4	973.5439276876259
1	500	1000	0.001	1.5	1094.5908113402854	0.009814245312792522	9.515657939314235e-4	992.5871361195357
1	500	1000	0.001	1.5	2652.7608218515747	0.04794894024494215	9.515657939314235e-4	992.5871361195357
1	500	1000	0.001	1.5	1114.9807437067886	0.003766272508718253	9.515657939314235e-4	992.5871361195357
1	500	1000	0.001	1.5	6910.090096237948	0.0753477873528441	9.515657939314235e-4	992.5871361195357
2	500	1000	0.001	1.5	1108.3458068631294	0.029119745120373998	9.275750756626097e-4	992.5871361195357
2	500	1000	0.001	1.5	1901.8122450885148	0.0462425245528276	9.275750756626097e-4	992.5871361195357
2	500	1000	0.001	1.5	2424.7333790640814	0.037186121001625404	9.275750756626097e-4	992.5871361195357
2	500	1000	0.001	1.5	870.9231353320948	-0.006443746011670918	9.275750756626097e-4	992.5871361195357
3	500	1000	0.001	1.5	829.0122665880458	-0.015826176668711032	0.001004405785774977	992.5871361195357
3	500	1000	0.001	1.5	1373.320645557836	0.017355866206828566	0.001004405785774977	992.5871361195357
3	500	1000	0.001	1.5	5736.4020146752455	0.07508408708890402	0.001004405785774977	992.5871361195357
3	500	1000	0.001	1.5	1951.7840695882987	0.037770810511619825	0.001004405785774977	992.5871361195357
4	500	1000	0.001	1.5	482.16727215234204	-0.07496550256004642	9.471679310935365e-4	992.5871361195357
4	500	1000	0.001	1.5	935.2603610529652	0.010862932085443557	9.471679310935365e-4	992.5871361195357
4	500	1000	0.001	1.5	776.4664592105696	-0.02905952479818163	9.471679310935365e-4	992.5871361195357
4	500	1000	0.001	1.5	1760.7201116691535	0.03439158698134088	9.471679310935365e-4	992.5871361195357
5	500	1000	0.001	1.5	1672.7873222300113	0.030417289349896137	0.0011575266806908824	992.5871361195357
5	500	1000	0.001	1.5	624.7693744758393	-0.05927581390988755	0.0011575266806908824	992.5871361195357
5	500	1000	0.001	1.5	1380.8568892094731	0.03671919394752728	0.0011575266806908824	992.5871361195357
5	500	1000	0.001	1.5	701.0587420505241	-0.036791455592180854	0.0011575266806908824	992.5871361195357
6	500	1000	0.001	1.5	836.8298274172303	-0.023921156715813668	0.0010218571530851378	992.5871361195357
6	500	1000	0.001	1.5	1446.510917408032	0.020216882424179666	0.0010218571530851378	992.5871361195357
6	500	1000	0.001	1.5	807.2878397993825	-0.01508835509702371	0.0010218571530851378	992.5871361195357
6	500	1000	0.001	1.5	545.4471540541667	-0.06589040488243095	0.0010218571530851378	992.5871361195357
7	500	1000	0.001	1.5	1210.565007665631	0.0517935921464381	8.773472680718734e-4	992.5871361195357
7	500	1000	0.001	1.5	-5110.379331596636	0.11652721931166453	8.773472680718734e-4	992.5871361195357
7	500	1000	0.001	1.5	1790.7852975570577	0.06950331620810682	8.773472680718734e-4	992.5871361195357
7	500	1000	0.001	1.5	970.95601935128	0.008519476352433176	8.773472680718734e-4	992.5871361195357
8	500	1000	0.001	1.5	679.0942109022265	-0.04055989144199287	0.0011108919730948483	992.5871361195357
8	500	1000	0.001	1.5	1080.0337512438246	0.015265493106955049	0.0011108919730948483	992.5871361195357
8	500	1000	0.001	1.5	1556.0536174859537	0.0260625915197242	0.0011108919730948483	992.5871361195357
8	500	1000	0.001	1.5	1091.6698738300363	0.0028163532072204758	0.0011108919730948483	992.5871361195357
9	500	1000	0.001	1.5	2989.7892695093824	0.0486651509834936	8.701841043431315e-4	992.5871361195357
9	500	1000	0.001	1.5	773.8958598275088	-0.030559517086395285	8.701841043431315e-4	992.5871361195357
9	500	1000	0.001	1.5	1095.897403760555	0.010652752212172347	8.701841043431315e-4	992.5871361195357
9	500	1000	0.001	1.5	1267.3521016567706	0.00792488755212884	8.701841043431315e-4	992.5871361195357
10	500	1000	0.001	1.5	524.4987325501448	-0.06569758034005249	9.277358710542016e-4	992.5871361195357
10	500	1000	0.001	1.5	855.0528355189036	0.0053745975536270306	9.277358710542016e-4	992.5871361195357
10	500	1000	0.001	1.5	935.2601503241228	0.01733793137096458	9.277358710542016e-4	992.5871361195357
10	500	1000	0.001	1.5	451.00540371962546	-0.09347908866845617	9.277358710542016e-4	992.5871361195357
11	500	1000	0.001	1.5	1309.8609265943926	0.019524541915674026	9.051428987761821e-4	992.5871361195357
11	500	1000	0.001	1.5	1402.4768821474042	0.01585312015572842	9.051428987761821e-4	992.5871361195357
11	500	1000	0.001	1.5	2841.681066906186	0.07021685203020195	9.051428987761821e-4	992.5871361195357
11	500	1000	0.001	1.5	1238.5679351927172	0.020924542587789006	9.051428987761821e-4	992.5871361195357
12	500	1000	0.001	1.5	994.0807352407181	0.010732327026495167	0.0010547169135721904	992.5871361195357
12	500	1000	0.001	1.5	1081.9536927262982	7.686793356306777e-4	0.0010547169135721904	992.5871361195357
12	500	1000	0.001	1.5	1857.5124316262595	0.05045477400210461	0.0010547169135721904	992.5871361195357
12	500	1000	0.001	1.5	522.9965220254907	-0.08988332161881232	0.0010547169135721904	992.5871361195357
13	500	1000	0.001	1.5	6329.567055298002	0.05416833504944331	8.773337115517392e-4	992.5871361195357
13	500	1000	0.001	1.5	750.5447036711518	-0.008650112686560829	8.773337115517392e-4	992.5871361195357
13	500	1000	0.001	1.5	983.6259768497855	-0.005192250838895335	8.773337115517392e-4	992.5871361195357
13	500	1000	0.001	1.5	989.623385629811	-0.00350608948119975	8.773337115517392e-4	992.5871361195357
14	500	1000	0.001	1.5	714.9732161964711	-0.02129580465506149	0.0010043890857139423	992.5871361195357
14	500	1000	0.001	1.5	774.8655143895963	-0.019035967359115426	0.0010043890857139423	992.5871361195357
14	500	1000	0.001	1.5	1282.2289527157438	0.00924179229766777	0.0010043890857139423	992.5871361195357
14	500	1000	0.001	1.5	1090.2057895336643	-0.016572874328130555	0.0010043890857139423	992.5871361195357
15	500	1000	0.001	1.5	739.0033081608254	-0.019133974579328097	0.0010103966543368956	992.5871361195357
15	500	1000	0.001	1.5	901.3016057038094	-0.002969281329625613	0.0010103966543368956	992.5871361195357
15	500	1000	0.001	1.5	1662.308668111148	0.012301434248361462	0.0010103966543368956	992.5871361195357
15	500	1000	0.001	1.5	1262.3160598037878	0.03097347239711101	0.0010103966543368956	992.5871361195357
16	500	1000	0.001	1.5	597.110865311923	-0.03255081217140262	0.0010173815367277856	992.5871361195357
16	500	1000	0.001	1.5	1329.4610964166122	0.010183717902075857	0.0010173815367277856	992.5871361195357
16	500	1000	0.001	1.5	856.7928612812199	-0.007015916330643862	0.0010173815367277856	992.5871361195357
16	500	1000	0.001	1.5	575.4815769297669	-0.056575974958794024	0.0010173815367277856	992.5871361195357
17	500	1000	0.001	1.5	1135.1019567468177	0.015342215688890048	9.494539893505165e-4	992.5871361195357
17	500	1000	0.001	1.5	28139.166011544577	0.09085228435377506	9.494539893505165e-4	992.5871361195357
17	500	1000	0.001	1.5	867.0989355064738	-0.01632386720633535	9.494539893505165e-4	992.5871361195357
17	500	1000	0.001	1.5	3152.111112371467	0.04654597028133628	9.494539893505165e-4	992.5871361195357
18	500	1000	0.001	1.5	848.7242882909089	-0.015481676573310153	9.323124081725531e-4	992.5871361195357
18	500	1000	0.001	1.5	957.6370031189576	8.89982539314664e-4	9.323124081725531e-4	992.5871361195357
18	500	1000	0.001	1.5	1673.7382625185319	0.04656121411979578	9.323124081725531e-4	992.5871361195357
18	500	1000	0.001	1.5	830.8066679209317	-0.017871793981340277	9.323124081725531e-4	992.5871361195357
19	500	1000	0.001	1.5	677.3557260933073	-0.031803178187190764	9.605859389568104e-4	992.5871361195357
19	500	1000	0.001	1.5	1003.6458504676599	0.018508807591902217	9.605859389568104e-4	992.5871361195357
19	500	1000	0.001	1.5	541.3039306119865	-0.07664747349172074	9.605859389568104e-4	992.5871361195357
19	500	1000	0.001	1.5	2305.409593365096	0.05931107695274994	9.605859389568104e-4	992.5871361195357
20	500	1000	0.001	1.5	4484.164690584662	0.061740562426488635	9.140895635330155e-4	992.5871361195357
20	500	1000	0.001	1.5	995.8216733300186	0.0010176230991686447	9.140895635330155e-4	992.5871361195357
20	500	1000	0.001	1.5	498.38715578981714	-0.08612672818279087	9.140895635330155e-4	992.5871361195357
20	500	1000	0.001	1.5	976.8073996371888	-0.003129405515828131	9.140895635330155e-4	992.5871361195357
21	500	1000	0.001	1.5	523.9518399485074	-0.06293574705454662	0.0010049204587344203	992.5871361195357
21	500	1000	0.001	1.5	576.8173375029086	-0.054452937139393504	0.0010049204587344203	992.5871361195357
21	500	1000	0.001	1.5	2244.967505564361	0.0338470740541645	0.0010049204587344203	992.5871361195357
21	500	1000	0.001	1.5	3702.5891699005456	0.059772184948499243	0.0010049204587344203	992.5871361195357
22	500	1000	0.001	1.5	1469.5398625165026	0.047088088561521545	9.538548320032155e-4	992.5871361195357
