L	N	Va	genlen	r	t0	t1	cov	gen	va_r	covbin
10	1e3	0.001	0.5	0.31606027941427883	5	21	2.713865674890191e-6	21	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	22	-5.239131399671845e-6	22	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	23	-2.2209530800860078e-6	23	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	24	7.538413425644674e-7	24	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	25	3.906708917801807e-6	25	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	26	-3.9714945005483666e-06	26	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	27	-3.3009199521782066e-7	27	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	28	4.6941932467243895e-6	28	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	29	1.3308170165414564e-6	29	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	30	-2.7828668072229938e-6	30	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	31	6.7454337006259045e-6	31	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	0.5	0.31606027941427883	5	32	3.738320647295698e-6	32	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	33	-4.061408027541571e-6	33	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	34	6.8589076378315155e-6	34	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	0.5	0.31606027941427883	5	35	-6.826821228477231e-6	35	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	36	6.749094334788258e-6	36	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	0.5	0.31606027941427883	5	37	-2.8563798674137555e-6	37	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	38	7.884411897682399e-7	38	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	39	8.445960702595231e-6	39	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	0.5	0.31606027941427883	5	40	-6.396242817539533e-6	40	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	41	2.2076565213894113e-6	41	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	42	-9.94189063508057e-6	42	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	43	7.230256174653547e-7	43	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	44	1.7392181214889961e-6	44	0.002	(-3.41e-08,5.96e-06]
10	1e3	0.001	0.5	0.31606027941427883	5	45	6.824498875169326e-6	45	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	0.5	0.31606027941427883	5	46	-7.450214033945234e-6	46	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	47	8.467653454550973e-6	47	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	0.5	0.31606027941427883	5	48	-1.3027810071255155e-6	48	0.002	[-0.000794,-3.41e-08]
10	1e3	0.001	0.5	0.31606027941427883	5	49	1.3400031718945354e-5	49	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	0.5	0.31606027941427883	5	50	8.481254665757123e-6	50	0.002	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	6	-2.3262632283812327e-6	6	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	7	5.9380242834998865e-6	7	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	8	6.22037379713962e-6	8	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	9	8.225632522907776e-6	9	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	10	5.991618853012054e-6	10	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	11	3.0316517363160573e-7	11	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	12	1.9830819178094137e-6	12	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	13	2.7180603357882464e-6	13	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	14	-1.1658214250345804e-7	14	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	15	7.822798783766635e-6	15	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	16	-5.116160191876072e-6	16	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	17	3.760027618335856e-6	17	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	18	-7.926156312270922e-6	18	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	19	8.867728107296949e-7	19	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	20	-1.471899826950919e-7	20	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	21	8.114995830947889e-6	21	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	22	-5.179843963966333e-7	22	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	23	-7.522112019843756e-9	23	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	24	-8.385694054894757e-6	24	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	25	-8.426076291167492e-6	25	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	26	-3.7718658017395154e-6	26	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	27	8.056237429267889e-7	27	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	28	-5.748029720254968e-7	28	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	29	3.771971495377248e-6	29	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	30	1.336444383365327e-5	30	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	31	8.688818600328636e-6	31	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	32	-6.511877297439097e-6	32	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	33	8.08979029076301e-7	33	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	34	1.2324003514365304e-6	34	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	35	-7.6186536891127795e-6	35	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	36	-5.472772474559998e-6	36	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	37	-4.165730410993005e-6	37	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	38	-1.2155370420384116e-6	38	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	39	5.122601454468781e-6	39	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	40	2.592127103023933e-6	40	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	41	4.714909865985441e-6	41	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	42	5.682277470444996e-6	42	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	43	5.453052068721554e-6	43	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	44	-9.894478696989971e-7	44	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	45	-1.1357726936717047e-5	45	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	1.5	0.475106465816068	5	46	1.6965445787989068e-6	46	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	47	9.583010340349555e-7	47	6.666666666666666e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	1.5	0.475106465816068	5	48	1.0001625102799555e-5	48	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	49	6.2950461277763286e-06	49	6.666666666666666e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	1.5	0.475106465816068	5	50	-6.1325637494964325e-6	50	6.666666666666666e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	6	-2.4353535726102857e-6	6	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	7	7.410120931947612e-6	7	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	8	2.892478246811655e-6	8	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	9	3.862182245694834e-6	9	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	10	6.0367344192859005e-6	10	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	11	-2.665153207620384e-6	11	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	12	8.740410649809354e-8	12	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	13	-1.9678954651734336e-6	13	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	14	-1.2557053631741489e-6	14	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	15	5.825612348861004e-6	15	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	16	-3.0046355708747094e-6	16	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	17	8.41949913833175e-6	17	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	18	3.875967801444575e-6	18	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	19	5.693486284720879e-6	19	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	20	7.410227249527324e-6	20	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	21	1.6912834644914267e-6	21	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	22	6.141298242744671e-6	22	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	23	1.1884311833150586e-5	23	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	24	-6.00017155329422e-6	24	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	25	2.215553682391332e-6	25	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	26	1.4841601485561692e-6	26	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	27	5.025106190812369e-6	27	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	28	9.134464333109715e-7	28	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	29	6.855479271332964e-6	29	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	30	-2.274536220535396e-6	30	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	31	-4.597368480471682e-6	31	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	32	-8.095946637167022e-6	32	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	33	5.331364136699453e-6	33	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	34	-6.115597312276519e-6	34	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	35	-1.6650299193687462e-6	35	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	36	-5.04923073855038e-6	36	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	37	-4.676408235519653e-6	37	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	38	1.0865766283294457e-6	38	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	39	9.470314853478112e-6	39	2.2222222222222223e-4	(5.96e-06,1.35e-05]
10	1e3	0.001	4.5	0.4999382950979567	5	40	6.75070242040702e-7	40	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	41	4.81617035432393e-6	41	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	42	9.220551296674898e-7	42	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	43	-3.568575143909187e-6	43	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	44	-1.0909903554675784e-6	44	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	45	3.696307564385627e-6	45	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	46	4.601191849584506e-6	46	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	47	8.020849237050112e-7	47	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.001	4.5	0.4999382950979567	5	48	-4.176773031069855e-6	48	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	49	-3.6082497554944435e-7	49	2.2222222222222223e-4	[-0.000794,-3.41e-08]
10	1e3	0.001	4.5	0.4999382950979567	5	50	9.566888309046772e-7	50	2.2222222222222223e-4	(-3.41e-08,5.96e-06]
10	1e3	0.002	0	0	5	6	2.7117095571219823e-4	6	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	7	3.4823354042522105e-4	7	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	8	2.4595695241115567e-4	8	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	9	3.087669766858262e-4	9	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	10	2.6928571910508626e-4	10	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	11	2.959563827130903e-4	11	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	12	3.266872065521425e-4	12	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	13	2.941675772565516e-4	13	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	14	2.7112485944866076e-4	14	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	15	3.175190875968845e-4	15	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	16	2.823175448062291e-4	16	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	17	2.94480880739721e-4	17	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	18	2.9530468969550755e-4	18	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	19	2.618093266984766e-4	19	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	20	2.680612514659781e-4	20	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	21	2.7198569655438327e-4	21	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	22	2.714792331456362e-4	22	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	23	2.8296174339229274e-4	23	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	24	2.94779358034541e-4	24	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	25	2.8439786342153217e-4	25	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	26	2.2924037111371292e-4	26	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	27	3.049316390001032e-4	27	Inf	(0.000263,0.000677]
10	1e3	0.002	0	0	5	28	2.2791590594182888e-4	28	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	29	2.4993397467019853e-4	29	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	30	2.2526791830164495e-4	30	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	31	1.7766154293920433e-4	31	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	32	2.1011617846797542e-4	32	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	33	2.209803492164032e-4	33	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	34	1.7897241056837022e-4	34	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	35	2.4554127555660905e-4	35	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	36	2.1559891160233665e-4	36	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	37	2.1646497115271064e-4	37	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	38	2.0663376172191087e-4	38	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	39	1.255668224856931e-4	39	Inf	(8.43e-05,0.000143]
10	1e3	0.002	0	0	5	40	1.483247966789802e-4	40	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	41	1.5221182000331023e-4	41	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	42	1.0891273761724634e-4	42	Inf	(8.43e-05,0.000143]
10	1e3	0.002	0	0	5	43	2.1461235039593645e-4	43	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	44	1.593293757369269e-4	44	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	45	1.0378456803534904e-4	45	Inf	(8.43e-05,0.000143]
10	1e3	0.002	0	0	5	46	1.6717733266379158e-4	46	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	47	1.754654328392896e-4	47	Inf	(0.000143,0.000263]
10	1e3	0.002	0	0	5	48	1.116032497028638e-4	48	Inf	(8.43e-05,0.000143]
10	1e3	0.002	0	0	5	49	1.0099415871588945e-4	49	Inf	(8.43e-05,0.000143]
10	1e3	0.002	0	0	5	50	1.659200261730926e-4	50	Inf	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	6	2.0448315364313583e-4	6	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	7	2.1949598322010424e-4	7	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	8	1.5832185824987842e-4	8	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	9	1.613604719747117e-4	9	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	10	1.294468047727317e-4	10	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	11	1.5126801786391827e-4	11	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	12	1.7669646162854754e-4	12	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	13	1.78210172935903e-4	13	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	14	1.792740169992611e-4	14	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	15	1.6986056532454957e-4	15	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	16	1.548551954665795e-4	16	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	17	1.8828304634661207e-4	17	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	18	1.722204917594159e-4	18	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	19	1.574944913836887e-4	19	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	20	1.609138362380067e-4	20	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	21	1.4340780761154656e-4	21	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	22	1.6475577019563775e-4	22	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	23	1.548288221530806e-4	23	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	24	1.1583995337454362e-4	24	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	25	1.4956656259634124e-4	25	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	26	1.6872207518072436e-4	26	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	27	1.333519166469969e-4	27	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	28	1.3824340371737802e-4	28	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	29	1.2323492648782952e-4	29	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	30	1.1859759856935527e-4	30	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	31	1.2298154188754128e-4	31	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	32	1.1786649011728944e-4	32	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	33	9.294966640943441e-5	33	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	34	1.0430775581336062e-4	34	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	35	1.2288835307909133e-4	35	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	36	6.883856555079735e-5	36	0.4	(5.1e-05,8.43e-05]
10	1e3	0.002	0.005	0.004975083125415947	5	37	9.044286504659382e-5	37	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	38	1.4254095461221916e-4	38	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	39	1.1916673752680833e-4	39	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	40	7.962287416526476e-5	40	0.4	(5.1e-05,8.43e-05]
10	1e3	0.002	0.005	0.004975083125415947	5	41	1.5426995230562147e-4	41	0.4	(0.000143,0.000263]
10	1e3	0.002	0.005	0.004975083125415947	5	42	1.0080210114175754e-4	42	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	43	9.375378797098557e-5	43	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	44	8.341726373935915e-5	44	0.4	(5.1e-05,8.43e-05]
10	1e3	0.002	0.005	0.004975083125415947	5	45	5.773990544108831e-5	45	0.4	(5.1e-05,8.43e-05]
10	1e3	0.002	0.005	0.004975083125415947	5	46	8.629584500815894e-5	46	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	47	7.314297925778928e-5	47	0.4	(5.1e-05,8.43e-05]
10	1e3	0.002	0.005	0.004975083125415947	5	48	9.868615414188401e-5	48	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	49	1.2975893495034748e-4	49	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.005	0.004975083125415947	5	50	8.750544399065411e-5	50	0.4	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	6	7.124137302934288e-5	6	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	7	1.00354523998873e-4	7	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	8	1.4139553824154562e-4	8	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	9	9.519690676098462e-5	9	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	10	1.0716515042331335e-4	10	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	11	1.0082337371690124e-4	11	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	12	6.019690554034369e-5	12	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	13	6.57690429316532e-5	13	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	14	9.249932229023596e-5	14	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	15	8.413876810085431e-5	15	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	16	9.179699843827162e-5	16	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	17	1.170986312937174e-4	17	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	18	8.302340665202138e-5	18	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	19	8.454623150685116e-5	19	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	20	5.538187376565138e-5	20	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	21	6.536026630638936e-5	21	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	22	9.324482763859727e-5	22	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	23	1.0478757160055661e-4	23	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	24	6.716988126694591e-5	24	0.2	(5.1e-05,8.43e-05]
10	1e3	0.002	0.01	0.009900663346622374	5	25	8.774668476454315e-5	25	0.2	(8.43e-05,0.000143]
10	1e3	0.002	0.01	0.009900663346622374	5	26	7.983380258267285e-5	26	0.2	(5.1e-05,8.43e-05]
