L	N	Va	genlen	r	t0	t1	cov	gen
500	1e3	0.02	0.01	0.009900663346622374	5	29	-8.898143962791251e-4	29
500	1e3	0.02	0.01	0.009900663346622374	5	30	-8.383849939974265e-4	30
500	1e3	0.02	0.01	0.009900663346622374	5	31	-7.869947612331723e-4	31
500	1e3	0.02	0.01	0.009900663346622374	5	32	-7.838118153498426e-4	32
500	1e3	0.02	0.01	0.009900663346622374	5	33	-6.614122830808773e-4	33
500	1e3	0.02	0.01	0.009900663346622374	5	34	-6.874083045441808e-4	34
500	1e3	0.02	0.01	0.009900663346622374	5	35	-6.53557651669411e-4	35
500	1e3	0.02	0.01	0.009900663346622374	5	36	-6.038587082537116e-4	36
500	1e3	0.02	0.01	0.009900663346622374	5	37	-5.573278067243987e-4	37
500	1e3	0.02	0.01	0.009900663346622374	5	38	-5.876238076541895e-4	38
500	1e3	0.02	0.01	0.009900663346622374	5	39	-4.90509616778233e-4	39
500	1e3	0.02	0.01	0.009900663346622374	5	40	-4.980610948335993e-4	40
500	1e3	0.02	0.01	0.009900663346622374	5	41	-4.8729687741552925e-4	41
500	1e3	0.02	0.01	0.009900663346622374	5	42	-4.127108363262102e-4	42
500	1e3	0.02	0.01	0.009900663346622374	5	43	-3.4819536816316264e-4	43
500	1e3	0.02	0.01	0.009900663346622374	5	44	-3.54555622174251e-4	44
500	1e3	0.02	0.01	0.009900663346622374	5	45	-3.161119403943234e-4	45
500	1e3	0.02	0.01	0.009900663346622374	5	46	-3.31797710115158e-4	46
500	1e3	0.02	0.01	0.009900663346622374	5	47	-1.9907614892539184e-4	47
500	1e3	0.02	0.01	0.009900663346622374	5	48	-1.8754284999508003e-4	48
500	1e3	0.02	0.01	0.009900663346622374	5	49	-2.109237640549655e-4	49
500	1e3	0.02	0.01	0.009900663346622374	5	50	-2.2465968357323918e-4	50
500	1e3	0.02	0.1	0.09063462346100909	2	5	1.3127591593520038e-5	2
500	1e3	0.02	0.1	0.09063462346100909	3	5	4.497220190288454e-6	3
500	1e3	0.02	0.1	0.09063462346100909	4	5	-1.0947822081708185e-5	4
500	1e3	0.02	0.1	0.09063462346100909	5	6	2.6453163890762183e-4	6
500	1e3	0.02	0.1	0.09063462346100909	5	7	2.4214433636410542e-4	7
500	1e3	0.02	0.1	0.09063462346100909	5	8	2.41144430242629e-4	8
500	1e3	0.02	0.1	0.09063462346100909	5	9	2.2805784681569698e-4	9
500	1e3	0.02	0.1	0.09063462346100909	5	10	2.3716730611216783e-4	10
500	1e3	0.02	0.1	0.09063462346100909	5	11	2.4287022735984618e-4	11
500	1e3	0.02	0.1	0.09063462346100909	5	12	2.3418732046269527e-4	12
500	1e3	0.02	0.1	0.09063462346100909	5	13	2.3232574845777584e-4	13
500	1e3	0.02	0.1	0.09063462346100909	5	14	2.200730787187338e-4	14
500	1e3	0.02	0.1	0.09063462346100909	5	15	-2.1002935083037897e-4	15
500	1e3	0.02	0.1	0.09063462346100909	5	16	-2.3806297400359746e-4	16
500	1e3	0.02	0.1	0.09063462346100909	5	17	-2.0774277601494628e-4	17
500	1e3	0.02	0.1	0.09063462346100909	5	18	-2.1170219054556191e-4	18
500	1e3	0.02	0.1	0.09063462346100909	5	19	-2.0683507151864183e-4	19
500	1e3	0.02	0.1	0.09063462346100909	5	20	-2.0559252702115688e-4	20
500	1e3	0.02	0.1	0.09063462346100909	5	21	-2.0488304654232237e-4	21
500	1e3	0.02	0.1	0.09063462346100909	5	22	-2.0244584067864618e-4	22
500	1e3	0.02	0.1	0.09063462346100909	5	23	-2.0925436180024208e-4	23
500	1e3	0.02	0.1	0.09063462346100909	5	24	-2.209590393800258e-4	24
500	1e3	0.02	0.1	0.09063462346100909	5	25	-2.0776607475680553e-4	25
500	1e3	0.02	0.1	0.09063462346100909	5	26	-2.0770045556649187e-4	26
500	1e3	0.02	0.1	0.09063462346100909	5	27	-2.2636315238654906e-4	27
500	1e3	0.02	0.1	0.09063462346100909	5	28	-2.1317915406023427e-4	28
500	1e3	0.02	0.1	0.09063462346100909	5	29	-1.95305449810424e-4	29
500	1e3	0.02	0.1	0.09063462346100909	5	30	-2.0880801448598858e-4	30
500	1e3	0.02	0.1	0.09063462346100909	5	31	-1.874422514048105e-4	31
500	1e3	0.02	0.1	0.09063462346100909	5	32	-1.8893579256756124e-4	32
500	1e3	0.02	0.1	0.09063462346100909	5	33	-1.935707366640361e-4	33
500	1e3	0.02	0.1	0.09063462346100909	5	34	-1.8274905629064387e-4	34
500	1e3	0.02	0.1	0.09063462346100909	5	35	-1.7518212631489153e-4	35
500	1e3	0.02	0.1	0.09063462346100909	5	36	-1.6660836287991552e-4	36
500	1e3	0.02	0.1	0.09063462346100909	5	37	-1.800320166270532e-4	37
500	1e3	0.02	0.1	0.09063462346100909	5	38	-1.4422669207263432e-4	38
500	1e3	0.02	0.1	0.09063462346100909	5	39	-1.795604436228458e-4	39
